p,gap,res_mod30,next_res_mod30
96989,8,29,7
96997,4,7,11
97001,2,11,13
97003,4,13,17
97007,14,17,1
97021,18,1,19
97039,34,19,23
97073,8,23,1
97081,22,1,23
97103,14,23,7
97117,10,7,17
97127,24,17,11
97151,6,11,17
97157,2,17,19
97159,10,19,29
97169,2,29,1
97171,6,1,7
97177,10,7,17
97187,26,17,13
97213,18,13,1
97231,10,1,11
97241,18,11,29
97259,24,29,23
97283,18,23,11
97301,2,11,13
97303,24,13,7
97327,40,7,17
97367,2,17,19
97369,4,19,23
97373,6,23,29
97379,2,29,1
97381,6,1,7
97387,10,7,17
97397,26,17,13
97423,6,13,19
97429,12,19,1
97441,12,1,13
97453,6,13,19
97459,4,19,23
97463,36,23,29
97499,2,29,1
97501,10,1,11
97511,12,11,23
97523,24,23,17
97547,2,17,19
97549,4,19,23
97553,8,23,1
97561,10,1,11
97571,6,11,17
97577,2,17,19
97579,4,19,23
97583,24,23,17
97607,2,17,19
97609,4,19,23
97613,36,23,29
97649,2,29,1
97651,22,1,23
97673,14,23,7
97687,24,7,1
97711,18,1,19
97729,42,19,1
97771,6,1,7
97777,10,7,17
97787,2,17,19
97789,24,19,13
97813,16,13,29
97829,12,29,11
97841,2,11,13
97843,4,13,17
97847,2,17,19
97849,10,19,29
97859,2,29,1
97861,10,1,11
97871,8,11,19
97879,4,19,23
97883,36,23,29
97919,8,29,7
97927,4,7,11
97931,12,11,23
97943,18,23,11
97961,6,11,17
97967,6,17,23
97973,14,23,7
97987,22,7,29
98009,2,29,1
98011,6,1,7
98017,24,7,1
98041,6,1,7
98047,10,7,17
98057,24,17,11
98081,20,11,1
98101,22,1,23
98123,6,23,29
98129,14,29,13
98143,36,13,19
98179,28,19,17
98207,6,17,23
98213,8,23,1
98221,6,1,7
98227,24,7,1
98251,6,1,7
98257,12,7,19
98269,28,19,17
98297,2,17,19
98299,18,19,7
98317,4,7,11
98321,2,11,13
98323,4,13,17
98327,20,17,7
98347,22,7,29
98369,8,29,7
98377,10,7,17
98387,2,17,19
98389,18,19,7
98407,4,7,11
98411,8,11,19
98419,10,19,29
98429,14,29,13
98443,10,13,23
98453,6,23,29
98459,8,29,7
98467,6,7,13
98473,6,13,19
98479,12,19,1
98491,16,1,17
98507,12,17,29
98519,14,29,13
98533,10,13,23
98543,18,23,11
98561,2,11,13
98563,10,13,23
98573,24,23,17
98597,24,17,11
98621,6,11,17
98627,12,17,29
98639,2,29,1
98641,22,1,23
98663,6,23,29
98669,20,29,19
98689,22,19,11
98711,2,11,13
98713,4,13,17
98717,12,17,29
98729,2,29,1
98731,6,1,7
98737,36,7,13
98773,6,13,19
98779,22,19,11
98801,6,11,17
98807,2,17,19
98809,28,19,17
98837,12,17,29
98849,18,29,17
98867,2,17,19
98869,4,19,23
98873,14,23,7
98887,6,7,13
98893,4,13,17
98897,2,17,19
98899,10,19,29
98909,2,29,1
98911,16,1,17
98927,2,17,19
98929,10,19,29
98939,8,29,7
98947,6,7,13
98953,10,13,23
98963,18,23,11
98981,12,11,23
98993,6,23,29
98999,14,29,13
99013,4,13,17
99017,6,17,23
99023,18,23,11
99041,12,11,23
99053,26,23,19
99079,4,19,23
99083,6,23,29
99089,14,29,13
99103,6,13,19
99109,10,19,29
99119,12,29,11
99131,2,11,13
99133,4,13,17
99137,2,17,19
99139,10,19,29
99149,24,29,23
99173,8,23,1
99181,10,1,11
99191,32,11,13
99223,10,13,23
99233,8,23,1
99241,10,1,11
99251,6,11,17
99257,2,17,19
99259,18,19,7
99277,12,7,19
99289,28,19,17
99317,30,17,17
99347,2,17,19
99349,18,19,7
99367,4,7,11
99371,6,11,17
99377,14,17,1
99391,6,1,7
99397,4,7,11
99401,8,11,19
99409,22,19,11
99431,8,11,19
99439,30,19,19
99469,18,19,7
99487,10,7,17
99497,26,17,13
99523,4,13,17
99527,2,17,19
99529,22,19,11
99551,8,11,19
99559,4,19,23
99563,8,23,1
99571,6,1,7
99577,4,7,11
99581,26,11,7
99607,4,7,11
99611,12,11,23
99623,20,23,13
99643,18,13,1
99661,6,1,7
99667,12,7,19
99679,10,19,29
99689,18,29,17
99707,2,17,19
99709,4,19,23
99713,6,23,29
99719,2,29,1
99721,12,1,13
99733,28,13,11
99761,6,11,17
99767,20,17,7
99787,6,7,13
99793,16,13,29
99809,8,29,7
99817,6,7,13
99823,6,13,19
99829,4,19,23
99833,6,23,29
99839,20,29,19
99859,12,19,1
99871,6,1,7
99877,4,7,11
99881,20,11,1
99901,6,1,7
99907,16,7,23
99923,6,23,29
99929,32,29,1
99961,10,1,11
99971,18,11,29
99989,2,29,1
